place_id,dine_in,summary,address,price_level,rating,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,user_ratings_total,delivery,weelchair,hours_open,num_days_open,open_weekends,types
ChIJ5wZ3Z3YmQg0RYIR6EUQwpI8,True,,"Puente de Vallecas, 28018 Madrid, Spain",,3.9,True,True,True,,,True,False,True,True,10.0,False,,78.5,7,True,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJzQoQsgSIQQ0RcPJZaWpcTsM,True,,"C. del Concejal Francisco José Jiménez Martín, 142, Latina, 28047 Madrid, Spain",1.0,4.3,True,True,False,,True,True,False,True,True,1131.0,True,True,51.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ-eaejA-IQQ0RPtSEE5rFwZ8,True,,"C. de Cebreros, 156, Latina, 28011 Madrid, Spain",1.0,3.8,True,True,True,True,True,True,False,True,True,204.0,False,True,93.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJm8ByMB2IQQ0RHfyuiNUG6TU,True,,"C. del Concejal Francisco José Jiménez Martín, 122C, Latina, 28047 Madrid, Spain",,4.1,,True,False,,True,True,True,True,True,346.0,True,True,86.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJI8V_0hqIQQ0RYdFNq3F07tg,True,"Laid-back Italian restaurant serving traditional pizzas, pasta & risottos, plus desserts.","C. de Latina, 35, Latina, 28047 Madrid, Spain",1.0,4.6,True,True,,True,True,True,False,True,True,829.0,True,True,29.25,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJx24b2RyIQQ0R7dzEz0xw81Y,True,,"Avenida, C. del Concejal Francisco José Jiménez Martín, 158, A, Latina, 28047 Madrid, Spain",1.0,3.1,True,True,False,False,True,True,False,False,True,517.0,True,True,78.0,7,True,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJn78fGRCIQQ0RQzHBb8cekrI,True,,"C. de Sepúlveda, 216, Latina, 28011 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,False,True,True,2163.0,False,True,77.5,6,True,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']"
ChIJP0EnxAKIQQ0RxGmIxFhkzK4,True,,"Pl. de la Achicoria, 3, Latina, 28047 Madrid, Spain",1.0,3.9,True,True,,,True,True,False,True,True,827.0,True,False,61.0,7,True,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJsSrUkPgnQg0RtBIFjGJFJrM,True,,"C. de Cebreros, 13, Latina, 28011 Madrid, Spain",1.0,4.2,True,True,,,,,,True,True,223.0,False,,90.0,6,False,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJCTpx_DuIQQ0RJkt3FWgpLkg,True,,"C. de Villamanín, 54, Latina, 28011 Madrid, Spain",1.0,3.7,,True,,,True,True,False,,True,128.0,True,,77.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ8SJs-wKIQQ0R6-SeN-OexjM,True,,"C. de las Higueras, 36, Latina, 28047 Madrid, Spain",1.0,4.0,True,True,,True,True,True,,True,True,290.0,True,,32.5,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ_0rSHAooQg0R4krUvQcGkt4,True,,"C. de la Huerta de Castañeda, 31, Latina, 28011 Madrid, Spain",1.0,3.5,,True,,,True,True,,False,True,128.0,True,,60.25,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJS0_KwPgnQg0Rvg-qWXLo0Vo,True,,"C. de la Huerta de Castañeda, 29, Latina, 28011 Madrid, Spain",1.0,4.5,,True,False,True,True,True,True,True,True,1336.0,True,,80.5,7,True,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJD6rTzBOIQQ0R7Q4tMJ61gFw,True,Spanish classics served in an unassuming family-run eatery in business for over 50 years.,"C. de Seseña, 18, BAJO, Latina, 28024 Madrid, Spain",1.0,4.5,True,True,True,True,True,True,False,True,,1796.0,False,True,77.5,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJGydDBx6IQQ0RM2ABV3PRXB8,True,,"C. de la Alhambra, 80, Latina, 28047 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,False,True,True,1000.0,False,,98.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJRe7g7R2IQQ0R237d3FOu9ck,True,,"C. de la Alhambra, 72, Latina, 28047 Madrid, Spain",3.0,4.7,True,True,,True,True,True,False,True,True,829.0,False,True,28.0,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJtbVC0hqIQQ0Rnxto_50QNhk,True,,"C. de Latina, 26, Latina, 28047 Madrid, Spain",,4.2,True,True,True,True,True,True,False,True,True,785.0,False,True,101.0,6,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6f6ZQxuIQQ0R2xnyRy4XOAk,True,,"C. del Concejal Francisco José Jiménez Martín, 142A, Latina, 28047 Madrid, Spain",,4.0,True,True,,,True,True,,True,True,73.0,,,48.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJUUrmTmqJQQ0Ru6xW_5ImLeI,True,,"C. de Latina, 15, Latina, 28047 Madrid, Spain",,4.3,True,True,True,True,True,True,,True,True,104.0,True,,100.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJi2gk_CiJQQ0Rw5CnST5zUjI,True,,"C. de Latina, 11, Latina, 28047 Madrid, Spain",,4.7,,True,,,True,True,,True,True,47.0,True,,83.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJFe0g_12JQQ0RfXrbF3DvqDQ,True,,"C. del Concejal Francisco José Jiménez Martín, 128, Latina, 28047 Madrid, Spain",,4.2,,,True,,,True,,,,5.0,False,True,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJYcHy1QSJQQ0R88nyt3knLSs,True,,"Latina, 28047 Madrid, Spain",,,,True,,,,,,,,,,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBUsJx3CJQQ0RZRNk9ptxtFQ,True,,"C. de la Duquesa de Parcent, 114, Latina, 28047 Madrid, Spain",1.0,4.6,True,True,True,,True,True,False,True,True,471.0,True,True,87.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJiRZiLx2IQQ0RwG0febqXil8,True,,"C. del Concejal Francisco José Jiménez Martín, 124, Latina, 28047 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,False,True,True,860.0,,,112.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ9Sk41NyJQQ0Rf9IX-muDac4,True,,"C. del Concejal Francisco José Jiménez Martín, 122B, Latina, 28047 Madrid, Spain",1.0,4.2,True,True,True,,True,True,False,True,True,484.0,,True,126.0,7,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ1XjTEBCIQQ0R1KGxKSofTLM,True,,"C. del Concejal Francisco José Jiménez Martín, 172, Latina, 28011 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,False,True,True,873.0,False,True,91.0,6,True,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJpew43AKIQQ0Rk8Ivw5rxqNs,True,,"C. de las Higueras, 84, Latina, 28047 Madrid, Spain",,4.1,True,True,True,,,True,False,True,True,42.0,,,58.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJQ86-3QKIQQ0RRpeiV_Wo7vw,True,,"Latina, 28047 Madrid, Spain",,4.3,,True,,,,True,,True,True,7.0,,,77.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJkeDXIwCJQQ0RoJ5v8SgNPNY,True,,"Cl. de los Yébenes, 38 bis, Latina, Latina, 28047 Madrid, Spain",,3.6,True,True,,,True,True,,True,True,54.0,False,,56.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJS8g2_QKIQQ0RsbTiJzx4zR0,True,,"C. Luis Pando, 10, Latina, 28047 Madrid, Spain",1.0,4.7,True,True,,,,,,True,True,244.0,False,,59.5,7,True,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJJQQSlAKIQQ0ROmJ27h7O40U,True,,"C. de Carlos Fuentes, 3, Latina, 28047 Madrid, Spain",1.0,4.3,True,True,,,True,True,False,True,True,150.0,True,False,78.0,6,True,"['bar', 'night_club', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJH7zJER6IQQ0RnVE97pQGT3I,True,,"Gta. de los Carmenes, 2, Latina, 28047 Madrid, Spain",1.0,3.9,True,True,True,,True,True,False,True,True,892.0,,,101.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBwPVoISJQQ0R8ru0SIsHeRs,True,,"C. de las Higueras, 59, Latina, 28047 Madrid, Spain",,4.8,True,True,True,True,True,True,False,True,True,708.0,True,,66.0,6,True,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJFfG4UwKIQQ0RXaEQ1ASZo1Y,True,,"C. de Sepúlveda, 109, Latina, 28011 Madrid, Spain",,2.6,True,True,,,,True,False,True,True,7.0,False,,79.5,7,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJh6LtA0SJQQ0RtLzNsshpJZ8,True,,"C. de Cebreros, 54, local 2, Latina, 28011 Madrid, Spain",,5.0,,True,,,,,False,True,True,3.0,True,,91.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJfZcoThiIQQ0RigDWHjkPRfc,True,,"Cl. de los Yébenes, 123, Latina, 28047 Madrid, Spain",1.0,4.7,True,True,,,,,,True,True,709.0,False,False,96.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJoc8NAxonQg0RiMXav_bkp4E,True,,"Gta. de los Carmenes, 1, local 50, Latina, 28047 Madrid, Spain",,4.8,,True,,,True,True,,True,True,21.0,True,,54.0,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJk_aJtgOIQQ0RV0ORbgBID1M,,,"C. de Cebreros, 46, Latina, 28011 Madrid, Spain",1.0,4.3,False,,False,False,,True,,,True,246.0,,,39.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ2QdyXAKIQQ0RNZXoJDcVnlY,True,,"C. de Sepúlveda, 101, Latina, 28011 Madrid, Spain",1.0,4.3,,True,,,,,,True,True,201.0,False,,51.5,6,False,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJjdnDsByJQQ0RPQL74aX-Jr8,True,,"C. de Cebreros, 42, Latina, 28011 Madrid, Spain",1.0,3.6,,True,,,True,True,,,True,147.0,,,108.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJAQLWhWqJQQ0R0HmS0hlEpJc,True,"Well-known fast-food chain serving grilled burgers, fries & shakes.","C. de Cebreros, 40, Latina, 28011 Madrid, Spain",1.0,4.3,,True,,,True,True,True,False,True,634.0,True,True,101.5,7,True,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJX90H6fUnQg0RObzl1RifMps,True,,"C. de Gallur, Latina, 28047 Madrid, Spain",,2.5,,True,,,,,,True,,2.0,,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBZLq61uJQQ0RZOEDbC_8t20,True,,"C. de Camarena, 84, Latina, 28047 Madrid, Spain",,4.2,True,True,False,True,True,True,False,True,True,370.0,False,True,109.5,7,True,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
ChIJ86xiiTEnQg0Rlh7oucgMCiA,True,,"Av. de Ntra. Sra. de Valvanera, 316, Latina, 28047 Madrid, Spain",1.0,4.4,True,True,False,True,True,True,False,True,True,674.0,False,True,43.0,5,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJFbWKwRaIQQ0R98s9qnjcky0,True,,"C. de Valmojado, 79, Latina, 28047 Madrid, Spain",1.0,4.4,True,True,,True,True,True,False,True,True,374.0,True,True,25.0,5,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJffczXg6IQQ0RhFyYtJi9Hck,True,,"C. de San Juan de Mata, 13, Latina, 28011 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,450.0,False,True,84.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ_aDcVg-IQQ0RlBQBlLZ2ilI,True,,"C. de Villamanín, 54, Latina, 28011 Madrid, Spain",1.0,4.1,True,True,True,True,True,True,False,True,True,522.0,,,101.0,6,True,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJWT89TQCJQQ0RjvZPZq8pPNw,True,,"C. de Villasandino, 21, Latina, 28011 Madrid, Spain",,,,True,,,,,,,,,,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJPcQk0E0nQg0R6MhCkG2AN5c,True,,"C. de Cebreros, 21, Latina, 28011 Madrid, Spain",,3.0,,True,,,,True,,,True,6.0,True,,91.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJD2HTnfgnQg0RbVVctoeQ54c,True,,"C. de Cebreros, 21, Latina, 28011 Madrid, Spain",1.0,4.8,,True,True,True,,True,,True,,12.0,False,,31.5,7,True,"['cafe', 'travel_agency', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJPYSLpBeIQQ0RXTEZ3IDwVjE,True,,"C. de Camarena, 99, Latina, 28047 Madrid, Spain",1.0,3.5,True,True,True,,True,True,True,True,True,962.0,True,,,0,False,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ8xphZyEnQg0R4eYbHXZFAF8,,,"C. de Sepúlveda, 67, Latina, 28011 Madrid, Spain",,4.8,,,,,,,,,True,22.0,True,,78.0,6,True,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJGVmWvJgnQg0RcNl-d0HfIJo,True,,"C. de Gallur, 173, Latina, 28047 Madrid, Spain",,4.8,True,True,True,True,True,True,False,True,True,305.0,True,,68.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJSVlYIQKIQQ0RwWhOF1_TVgY,,,"C. de las Higueras, 37, Latina, 28011 Madrid, Spain",1.0,3.9,,,True,,,,,,,36.0,,,,0,False,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJQbaL6RSJQQ0R8H58JrVMp1g,True,,"C. Luis Feito, 26, Latina, 28047 Madrid, Spain",,4.9,,True,,,,True,False,True,True,17.0,False,,66.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJIeu0PPonQg0Rt2jceZG6pfA,True,,"C. Riocabado, 6, Latina, 28047 Madrid, Spain",1.0,3.3,True,True,True,,True,True,False,True,True,88.0,,,84.0,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJg7xRxPsnQg0R2eYw8QxlnaE,False,,"P.º Perales, 4, Latina, 28011 Madrid, Spain",1.0,4.7,,,False,,,,,,True,2634.0,True,True,45.0,6,False,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJfU0D-_cnQg0R3EH1E2VrgQI,True,,"C. del Concejal Francisco José Jiménez Martín, 48, Latina, 28047 Madrid, Spain",,4.4,True,True,True,True,True,True,True,True,True,682.0,False,,64.5,6,True,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ52qrJf8nQg0RJv6fMdh4gT0,,,"C/ de los Sagrados Corazones, 34, Latina, 28011 Madrid, Spain",,4.7,,,,,,,,,True,9.0,,,41.5,7,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJtUKBNgAnQg0RT9E98oF0HhE,True,,"C. de Ariza, 10, Carabanchel, 28047 Madrid, Spain",,5.0,,,,,,,,,True,26.0,False,,66.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ2Q-x0_snQg0R2kGi2Dob3pQ,True,,"C. Vinegra, 3, Latina, 28047 Madrid, Spain",,4.6,True,True,True,,True,True,False,True,True,636.0,False,,68.0,6,True,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJS6YhNK8nQg0RPgEPuXyACCw,True,"Straightforward restaurant offering Venezuelan cuisine & breakfasts, plus a take-out option.","C. Vía Carpetana, 83, Carabanchel, 28047 Madrid, Spain",1.0,4.5,True,True,True,True,True,True,True,True,True,254.0,True,,37.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ1a6RPAAnQg0RN5Je-xyKCf0,,,"C. Vía Carpetana, 55, Carabanchel, 28047 Madrid, Spain",,,,,,,,,,,,,,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJd61GeAAnQg0RiODHZ_QFEb0,True,,"C. Vía Carpetana, 53, Local A, Carabanchel, 28047 Madrid, Spain",,4.8,,True,,,True,True,False,True,True,31.0,True,,62.0,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJeUjb7zMnQg0R4T0ArRkb1ow,True,,"C. Riocabado, 5, Latina, 28047 Madrid, Spain",,4.2,,True,,,True,True,,True,True,50.0,True,,79.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJr1nb9PMnQg0RZskprZdHUFA,True,,"C. Vía Carpetana, 95, Carabanchel, 28047 Madrid, Spain",1.0,4.9,,True,True,,True,True,False,True,True,378.0,False,,93.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJa748rxUnQg0Rp9Hkc8S1G2A,False,,"C. de Zaida, 0, Carabanchel, 28019 Madrid, Spain",,5.0,,,,,,,,,True,1.0,True,,,0,False,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJh2OsCgAnQg0RG5A6zrWmYEo,True,,"Carabanchel, 28019 Madrid, Spain",,,,True,,,,,False,True,,,,,,0,False,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJVyA3nPMnQg0RHgUVvss2e8c,True,,"C. Castellflorite, 15, Carabanchel, 28019 Madrid, Spain",,4.1,,True,,,,,False,True,,56.0,False,,69.5,6,False,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ50-lC5snQg0RIaC_AglcVDc,True,,"C. Vía Carpetana, 137, Carabanchel, 28047 Madrid, Spain",1.0,4.3,,True,,,,,,True,True,63.0,False,,112.0,7,True,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJXYOdSqMnQg0Rs3LUHkGM1TE,True,,"C. de Albentosa, 4, Carabanchel, 28019 Madrid, Spain",1.0,4.0,True,True,,,True,True,False,True,True,126.0,,True,60.5,5,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJQwQSjVknQg0RIwvnP0Pm1KQ,True,,"C. Soldado José María Rey, 23, Carabanchel, 28019 Madrid, Spain",,4.1,True,True,True,,,True,,True,True,14.0,,,81.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJN_kMp_4nQg0R_ssHvgtt1QU,True,,"C. Alcaudón, 23, Carabanchel, 28019 Madrid, Spain",,4.3,True,True,,,True,True,False,True,True,22.0,,,69.0,7,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJKbzG9e0nQg0RwKqLPUo5lvo,True,,"C. Soldado José María Rey, 27, Carabanchel, 28019 Madrid, Spain",,5.0,,True,,,,True,False,True,True,5.0,False,,78.0,6,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJZ4oaL3onQg0RS_GnsMTzT0A,True,,"C. Fragata, 27, Carabanchel, 28019 Madrid, Spain",,4.9,True,True,True,True,True,True,True,True,True,62.0,True,True,96.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ4a5DpaQnQg0R6l-sn7AZa3A,True,,"P.º de los Olivos, 93, Latina, 28011 Madrid, Spain",,4.6,True,True,,,True,True,True,True,True,238.0,True,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJBepnAqsnQg0RIhU-ZFtriw4,True,,"C. Arroyo de las Pavas, 4, Carabanchel, 28019 Madrid, Spain",1.0,5.0,,True,,,True,True,False,True,True,2.0,,,112.0,7,True,"['bar', 'point_of_interest', 'establishment']"
ChIJiwPvM04nQg0R4Op6DNOXHTI,True,,"C. de la Huerta de Castañeda, 40, Latina, 28011 Madrid, Spain",,5.0,,True,True,,,,False,True,True,2.0,False,,104.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ9UBm6PsnQg0RSvJH_di99zA,True,,"P.º de los Olivos, 77, Latina, 28011 Madrid, Spain",,4.3,,True,,,,,,True,True,10.0,False,,88.0,7,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJCfqoOWgnQg0Rbcv08W2IvD0,True,,"C. del Toboso, 111, Carabanchel, 28019 Madrid, Spain",,2.7,,True,,,True,True,,,True,32.0,True,,7.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJa6rli_InQg0RuozIqwxueNA,True,,"C. Fragata, 14, Local 1, Carabanchel, 28019 Madrid, Spain",1.0,4.5,True,True,True,True,True,True,False,True,True,247.0,False,True,90.0,6,False,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJuzMule0nQg0RZqFFdIReMEo,True,,"C. Chindasvinto, 51, Carabanchel, 28019 Madrid, Spain",1.0,4.5,True,True,True,True,True,True,False,True,True,92.0,False,,94.0,6,False,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJjeE7vPgnQg0RDnJaeU3fxMk,True,,"C. Almazán, 4, Latina, 28011 Madrid, Spain",,4.0,True,True,,True,True,True,False,True,True,356.0,True,,98.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJv_GXTKMnQg0RdgS-gRH-UDw,,,"Metro carpetana, Av. de Ntra. Sra. de Valvanera, 119, Carabanchel, 28025 Madrid, Spain",,4.6,,,,,,,False,,True,278.0,True,True,55.0,5,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJsVDk6tYnQg0RLLLuhdDt1qs,,,"Av. de Ntra. Sra. de Valvanera, 111, Carabanchel, 28025 Madrid, Spain",1.0,3.3,,,,,,True,,,True,46.0,True,,65.5,7,True,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJXZ7mNOcnQg0RiokZIpmfIXA,True,,"Av del Manzanares, 50, Local, Latina, 28011 Madrid, Spain",1.0,4.4,True,True,False,True,True,True,True,True,True,1567.0,True,True,42.0,6,True,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ1cddn90nQg0RDlZE79NeYrc,True,,"P.º de la Virgen del Puerto, 63, Arganzuela, 28005 Madrid, Spain",1.0,4.1,True,True,True,,True,True,False,True,True,560.0,False,True,89.0,6,False,"['bar', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ43d-lu0nQg0RuOppFr07D8A,True,,"C. Soldado José María Rey, 49, Carabanchel, 28019 Madrid, Spain",1.0,4.1,True,True,True,,True,True,False,True,True,197.0,False,,64.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJW7T_aM8nQg0R9df8pyS7cFY,True,,"C. Farolillo, 7, Carabanchel, 28019 Madrid, Spain",1.0,4.5,True,True,True,True,,True,False,True,True,205.0,False,,119.0,7,True,"['cafe', 'liquor_store', 'bar', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJg3-snygnQg0RxtgNWLlH1Js,True,"Easygoing restaurant highlighting elevated takes on familiar steak & seafood dishes, plus dessert.","C. de Gesaleico, 20, Carabanchel, 28019 Madrid, Spain",2.0,4.4,True,True,,True,True,True,True,True,True,865.0,False,True,39.0,5,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJK-DHNOQnQg0RGdg3bPqkENE,True,,"C. de Gesaleico, 20, Carabanchel, 28019 Madrid, Spain",,,,,,,,,,,True,,,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ8WpWCegnQg0RbmRGbYnvFBY,True,,"C. de San Dámaso, 16, Carabanchel, 28019 Madrid, Spain",1.0,4.6,True,True,True,,True,,False,True,True,392.0,True,True,79.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJlTy5IugnQg0R5G_MvNBL-JQ,True,,"P.º de San Illán, 5, Carabanchel, 28019 Madrid, Spain",1.0,4.6,True,True,True,,True,True,True,True,True,415.0,True,True,75.0,6,True,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJrcKti1gnQg0RvgW3MxJ_8q0,True,,"Carabanchel, 28019 Madrid, Spain",,,,True,,,True,True,,True,,,,,,0,False,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ-VCRjOQnQg0RNbr1RpbhZiI,True,,"Av del Manzanares, 62, Carabanchel, 28019 Madrid, Spain",1.0,4.8,,,,,True,True,,,True,246.0,True,True,44.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJLQuQgSMnQg0R9vKRII8oIQM,,,"C. Paulina Odiaga, 43, Carabanchel, 28019 Madrid, Spain",,2.5,,,,,,,,,True,2.0,True,,48.0,6,True,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJTbua8OQnQg0RrJ1Mb6qbt8s,True,,"C. de Pablo Sarasate, 6, Latina, 28047 Madrid, Spain",1.0,4.1,True,True,True,,True,True,False,True,True,386.0,True,,126.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJV8PzWN0nQg0RFWoU6XsNnxI,True,,"Av del Manzanares, 58, Carabanchel, 28019 Madrid, Spain",1.0,4.6,True,True,,,,,,True,True,526.0,False,True,108.5,7,True,"['bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ73ZBXdsnQg0Rgc9ZJS-vS8E,True,,"C. Fragata, 11, Carabanchel, 28019 Madrid, Spain",,4.5,True,True,,,,,,True,,85.0,False,,122.5,7,True,"['bar', 'liquor_store', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ5w6u3eonQg0RLRnDkqAieUY,True,,"C. del Toboso, 8, Carabanchel, 28019 Madrid, Spain",1.0,4.6,True,True,True,,True,True,False,True,True,64.0,False,,105.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJDVPA3M4nQg0RNu6ytpcWWVY,True,,"Calle del Gral. Ricardos, 94, Carabanchel, 28019 Madrid, Spain",,2.9,,,,,True,True,False,,True,26.0,,,102.5,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJG4vhiCcnQg0RN08OZ72SaPc,True,,"Calle del Gral. Ricardos, 102, Carabanchel, 28019 Madrid, Spain",,4.3,,True,,,True,True,True,True,True,162.0,True,,,0,False,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJv8goyiEnQg0RFMjr8P79OPM,True,,"Calle del Gral. Ricardos, 102, Carabanchel, 28019 Madrid, Spain",,3.7,True,True,True,,True,True,False,True,True,454.0,True,,119.0,7,True,"['restaurant', 'food', 'point_of_interest', 'establishment']"
